Desc	Orthogroup	Anas	Caug	Cqua	Cscu	Dapu	Dgal	Dmag	Dmel	Dpte	Dpul	Dsil	Dste	Eaff	Ebro	Gmae	Hame	Hazt	Hexe	Hhol	Iele	Lpol	Nstr	Pcau	Pchi	Pcla	Popi	Ppac	Ppol	Psam	Ptep	Rimm	Rvar	Smar	Tcal	Tcas	Tqin	Tuco	Znev
(null)	OG0009757	0	1	3	1	5	4	4	0	0	4	0	0	3	0	2	6	4	0	1	0	0	0	0	4	6	0	0	10	0	0	1	0	1	1	0	2	0	0
(null)	OG0009763	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	23	0	0	25
(null)	OG0009769	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0
(null)	OG0009770	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0
(null)	OG0009778	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009780	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
(null)	OG0009781	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	2	0	1	1	0	1
(null)	OG0009783	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	5	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0
(null)	OG0009784	0	1	1	1	1	1	1	1	0	1	1	1	0	2	2	1	1	0	2	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	1
(null)	OG0009786	0	1	1	2	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	2	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1
(null)	OG0009791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0009797	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0009801	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	3	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1
(null)	OG0009802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
(null)	OG0009803	29	12	0	0	1	1	0	0	1	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0009805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0
(null)	OG0009807	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	5	0	7	0	1	1	0	0	0	0
(null)	OG0009808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	46	0	0	0	0	0	0
(null)	OG0009810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
(null)	OG0009812	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
(null)	OG0009826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	3	0	0	0	0	0	1	0	0	4	0
(null)	OG0009828	0	0	1	0	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0
(null)	OG0009829	0	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1
(null)	OG0009830	2	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1
(null)	OG0009835	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0
(null)	OG0009837	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0009841	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1
(null)	OG0009847	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	41	0	0	0	0	0	0	0	0	0
(null)	OG0009850	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	2	0	1	1	2	0	2	1	1	0	0	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0009852	1	1	6	1	2	1	2	1	0	3	2	1	0	0	4	2	1	1	1	2	3	1	1	4	5	1	0	2	0	4	1	1	1	0	1	1	0	1
(null)	OG0009861	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	OG0009866	0	2	0	3	0	0	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	28	0	0	0	0	1
(null)	OG0009867	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	55
(null)	OG0009870	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
(null)	OG0009873	0	0	0	4	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009885	1	0	0	1	1	0	1	0	0	1	0	1	2	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0
(null)	OG0009887	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009888	1	0	1	2	0	0	0	1	0	0	3	0	0	1	1	1	0	1	1	1	6	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1
(null)	OG0009889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	OG0009892	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0009893	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	2	0	0	1	0	0	1	0	0	1	1
(null)	OG0009894	1	1	1	3	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	4	1	0	1	1	0	0	2	0	2	1	0	1	1	1	1	0	1
(null)	OG0009909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0009914	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0009916	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0
(null)	OG0009917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0
(null)	OG0009922	0	0	2	2	1	1	1	0	1	1	2	1	0	1	1	0	0	1	1	0	4	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0
(null)	OG0009924	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	7	0
(null)	OG0009926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009927	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0	13	7	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0009929	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0
(null)	OG0009935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0009937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
(null)	OG0009939	0	1	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009941	0	0	0	32	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009958	0	0	0	2	0	0	0	0	0	0	1	2	0	0	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
(null)	OG0009959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0009960	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0009961	0	3	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	2	0	0	2	2	1	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0009962	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0009963	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0
(null)	OG0009971	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0009975	0	0	2	0	0	0	0	0	0	0	1	0	4	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1
(null)	OG0009976	0	1	1	0	1	1	0	1	0	0	0	0	2	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	2	0	0	0	1	1	1	1
(null)	OG0009978	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0009979	4	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	OG0009980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009981	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	1	3	0
(null)	OG0009982	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0
(null)	OG0009983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0009984	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0009985	0	0	0	1	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	2	0	0	0	0	24
(null)	OG0009989	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	2	0	0	0	11	0	0	0	1	2	0	0	0	0	1	0	0	0	0	3	1	0	27
(null)	OG0009990	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0009998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010001	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010005	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	0	21	0	0	0	3	1	0	0	0	0	0	0	0
(null)	OG0010007	0	0	0	0	3	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010025	0	0	0	2	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
(null)	OG0010026	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010027	0	0	2	2	1	1	1	1	0	1	1	1	1	2	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1
(null)	OG0010028	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010029	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7	0	2	0	0	2	2	0
(null)	OG0010033	1	0	1	2	1	1	1	1	0	0	0	1	2	1	3	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1
(null)	OG0010040	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
(null)	OG0010043	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010048	1	0	1	0	0	0	0	0	0	0	0	1	3	0	0	1	1	0	1	0	5	1	0	1	2	0	0	0	2	0	0	0	1	2	0	0	0	0
(null)	OG0010049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0010050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	3	1	0	0	1	0	1	0	0	0	0	0	0	1	0
(null)	OG0010052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010053	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
(null)	OG0010054	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	1	0	0	0	1	0
(null)	OG0010055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	OG0010056	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0010058	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010061	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0010067	8	5	1	0	1	1	1	2	0	1	0	4	1	0	0	2	2	0	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	1	2	12	0	3
(null)	OG0010068	1	0	1	1	1	1	1	1	0	1	2	1	1	1	2	1	1	0	2	1	3	0	1	1	1	0	0	3	0	2	1	0	1	0	1	1	1	1
(null)	OG0010069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0010070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	OG0010071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
(null)	OG0010077	0	1	0	1	2	1	7	0	0	7	5	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	4	10	0	4	0	0	1	0	0
(null)	OG0010078	0	1	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010083	0	0	0	0	22	8	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
(null)	OG0010084	0	0	0	0	10	17	8	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
(null)	OG0010105	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	6	0	0
(null)	OG0010108	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	1
(null)	OG0010109	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	33	0	1	0	0
(null)	OG0010111	1	0	2	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	2	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1
(null)	OG0010113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	OG0010114	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0010115	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0010116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
(null)	OG0010123	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
(null)	OG0010134	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1
(null)	OG0010136	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010138	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0
(null)	OG0010141	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	OG0010143	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
(null)	OG0010144	0	0	0	0	0	5	3	0	0	6	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	1	2	0	0	3	0	0
(null)	OG0010146	0	0	0	0	0	1	1	3	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0010147	0	0	0	1	0	0	2	0	0	0	0	5	1	0	5	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
(null)	OG0010148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	40	0	0	0	0	0	0	0	0	0
(null)	OG0010151	0	0	0	0	3	0	32	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
(null)	OG0010152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	4	0	14	0	0	0	0	0	0	1	0	0
(null)	OG0010154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0010156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
(null)	OG0010163	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	2	0	0	0	0	0	1	0	0
(null)	OG0010164	0	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	0	0	1	1	6	0	1	1	1	1	0	19	0	3	1	2	0	1	1	1	1	1
(null)	OG0010165	0	2	3	2	2	1	1	1	2	2	1	1	3	3	2	0	1	0	1	1	5	0	2	2	1	0	0	3	0	1	3	0	1	1	1	1	2	2
(null)	OG0010167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0
(null)	OG0010196	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	3	0	0	1	0	0	0	1	0	1	1	0	0	0	1	2	0	1
(null)	OG0010198	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
(null)	OG0010201	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	2	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1
(null)	OG0010221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	30	0	0	0	0	0	1	0	0	0	0	0	0	0	1
(null)	OG0010237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0
(null)	OG0010238	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
(null)	OG0010239	0	0	0	0	1	3	1	0	0	3	0	2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0
(null)	OG0010240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0
(null)	OG0010249	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0010250	0	0	1	1	1	2	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1
(null)	OG0010255	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(null)	OG0010262	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	4	6	3	0	0	10	0	0	0	0	0	0	0	0	1	0
(null)	OG0010263	0	1	0	0	2	8	9	1	0	4	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
(null)	OG0010264	0	2	10	0	0	0	0	3	0	0	0	0	0	0	0	3	5	0	0	5	0	1	0	15	3	0	0	0	0	0	0	0	0	0	1	1	0	6
(null)	OG0010268	0	0	0	5	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0
(null)	OG0010281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	OG0010296	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0010298	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	OG0010305	0	1	1	2	1	1	1	1	1	3	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1
(null)	OG0010316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0010329	0	0	2	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0
(null)	OG0010331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0010339	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	0	0	0	3	0	0	0	1	0	4	0	0	3	2	0	0	0	5	0
