"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"GO:0032675",0.116116758070021,0.347800266538449,0.444444444444444,0.214285714285714,0.23015873015873,0.200164274903003,"Group_A"
"GO:0032677",1,0.955290213147087,0.222222222222222,0.214285714285714,0.00793650793650794,1,"Group_A"
"GO:0032680",0.206910449068208,0.435220297271687,0.388888888888889,0.214285714285714,0.174603174603175,0.339848168446494,"Group_A"
"GO:0032682",1,1.07970092236369,0.111111111111111,0.119047619047619,0.00793650793650794,1,"Group_B"
"GO:0032688",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032689",0.00972500441458139,5.87731681649978,0.166666666666667,0.547619047619048,0.380952380952381,0.0324837133947211,"Group_B"
"GO:0032692",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032693",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032695",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032700",0.000477221729076686,17.9598711050257,0.0555555555555556,0.523809523809524,0.468253968253968,0.00347031287380796,"Group_B"
"GO:0032703",0.0893391422551615,3.08744092891731,0.277777777777778,0.547619047619048,0.26984126984127,0.158214253533297,"Group_B"
"GO:0032707",1,Inf,0,0.0476190476190476,0.0476190476190476,1,"Group_B"
"GO:0032715",0.0705587596352128,0.2772721028116,0.333333333333333,0.119047619047619,0.214285714285714,0.153575130306397,"Group_A"
"GO:0032717",0.211630625365283,0.201377588357019,0.111111111111111,0.0238095238095238,0.0873015873015873,0.340944817327182,"Group_A"
"GO:0032720",0.278997165951722,0.440067760783241,0.277777777777778,0.142857142857143,0.134920634920635,0.355661023583521,"Group_A"
"GO:0032722",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0032725",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032728",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032729",0.19248536813182,3.14644799124047,0.111111111111111,0.285714285714286,0.174603174603175,0.316412514914112,"Group_B"
"GO:0032731",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0032732",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0032733",0.0119210348883367,10.1553770084195,0.0555555555555556,0.380952380952381,0.325396825396825,0.0391347680315635,"Group_B"
"GO:0032735",0.415016746648916,3.34497383118861,0.0555555555555556,0.166666666666667,0.111111111111111,0.479901487606339,"Group_B"
"GO:0032736",1,0.83595029497688,0.166666666666667,0.142857142857143,0.0238095238095238,1,"Group_A"
"GO:0032740",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032743",0.735927036253448,1.55152009547566,0.166666666666667,0.238095238095238,0.0714285714285714,0.806709739794655,"Group_B"
"GO:0032752",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032753",0.735927036253448,1.55152009547566,0.166666666666667,0.238095238095238,0.0714285714285714,0.806709739794655,"Group_B"
"GO:0032754",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0032755",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.159323821283537,"Group_B"
"GO:0032757",1,1.17339502990592,0.166666666666667,0.19047619047619,0.0238095238095238,1,"Group_B"
"GO:0032760",0.41850769530489,0.53247931158776,0.166666666666667,0.0952380952380952,0.0714285714285714,0.483292415272018,"Group_A"
"GO:0032768",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0032769",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032770",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0032774",4.13488405306898e-09,0.01522862917477,0.888888888888889,0.0952380952380952,0.793650793650794,1.11320267339846e-06,"Group_A"
"GO:0032780",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
