"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"C1_1",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"CARD",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"COX14",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"CPG4",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Calponin",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"DHHC",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"DSPc",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"DUF148",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"DUF5332",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"E1_DerP2_DerF2",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"EGF_2",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"GTP_EFTU",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"GTP_EFTU_D2",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Glutaredoxin",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"HCO3_cotransp",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"HH_signal",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Hint",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Kelch_1",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"MIP",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Moulting_cycle",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Pepsin-I3",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"RGS",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Sarcoglycan_1",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Sarcoglycan_2",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"SelP_N",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"TIL",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"TIMP",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"TSP_1",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"UMP1",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"UPF0184",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"UPF0240",8.2401423568485e-05,0,0.388888888888889,0,0.388888888888889,0.000919953035982443,"Group_A"
"Ank_3",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"Ank_4",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"FLYWCH",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"Fibrinogen_C",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"NHL",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"SH3_1",0.00053949611279744,0.0410354403545277,0.388888888888889,0.0238095238095238,0.365079365079365,0.00455801310433729,"Group_A"
"ACBP",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"ARGLU",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Acetyltransf_1",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Acyl_transf_3",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"ArgoL2",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"ArgoMid",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"COX6C",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Crust_neurohorm",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"DUF2462",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"DUF5346",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"F5_F8_type_C",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"FARP",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"FYVE",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Gp-FAR-1",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"HSP70",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"MFP2b",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"MOZ_SAS",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Methyltransf_21",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"NICE-3",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"PAP2_C",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Peptidase_M10",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Pro_isomerase",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"RCC1",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"RUN",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"SH3_2",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"Srg",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"bZIP_2",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"tRNA-synt_1g",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
"wnt",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.003350117992306,"Group_A"
