"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"DUF859",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF885",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DUF902",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF908",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUF913",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DUSP",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"DYW_deaminase",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"Death",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DehI",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Dicer_dimer",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Dickkopf_N",0.306093697130026,Inf,0,0.0952380952380952,0.0952380952380952,0.342956593988695,"Group_B"
"Dimer_Tnp_hAT",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"Disintegrin",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"DnaJ",0.0452292922674129,0.206529187551851,0.277777777777778,0.0714285714285714,0.206349206349206,0.115512065055501,"Group_A"
"DnaJ_C",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"DnaJ_CXXCXGXG",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"Docking",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Doppel",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.164510585254585,"Group_B"
"DoxX",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"DoxX_2",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"Drf_DAD",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"Drf_FH3",1,Inf,0,0.0476190476190476,0.0476190476190476,1,"Group_B"
"Drf_GBD",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"Dynactin",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
