FamilyID	TaxonID	Count	Change	Pvalue
OG0000588	Pcla	1	0	0.659741
OG0000588	67	2	0	0.540417
OG0000588	70	1	0	0.518423
OG0000588	Dapu	1	0	0.656292
OG0000588	Dpul	1	0	0.656292
OG0000588	73	2	0	0.621301
OG0000588	Iele	1	-1	0.439937
OG0000588	Dmel	1	0	0.685154
OG0000589	Ptep	13	0	0.928746
OG0000589	Ebro	2	-2	0.276108
OG0000589	47	6	1	0.0645864
OG0000589	40	4	0	0.709225
OG0000589	Tuco	6	2	0.14979
OG0000589	Pcau	5	1	0.408402
OG0000589	46	5	1	0.0740798
OG0000589	Nstr	3	-3	0.161863
OG0000589	52	12	0	0.757793
OG0000589	49	12	1	0.0604065
OG0000589	Caug	49	36	1.60512e-15
OG0000589	41	4	0	0.562302
OG0000589	42	5	1	0.421213
OG0000589	Psam	2	-3	0.176786
OG0000589	Ppac	11	6	0.0121231
OG0000589	Anas	4	1	0.278028
OG0000589	60	4	0	0.733971
OG0000589	Popi	25	13	9.07493e-05
OG0000589	Dpte	10	-2	0.507669
OG0000589	43	4	0	0.523267
OG0000589	48	11	5	4.38689e-05
OG0000589	44	3	-1	0.625514
OG0000589	Hexe	3	0	0.87238
OG0000589	Rvar	1	-2	0.256321
OG0000589	45	4	0	0.547895
OG0000589	Lpol	9	-2	0.500135
OG0000589	50	13	1	0.174444
OG0000589	54	5	0	0.637765
OG0000589	Cscu	26	13	0.000139994
OG0000589	Dsil	13	1	0.635751
OG0000589	57	5	0	0.693586
OG0000589	Dste	1	-4	0.0206827
OG0000589	Eaff	6	2	0.120888
OG0000589	Znev	20	4	0.152171
OG0000589	62	3	-1	0.384208
OG0000589	53	5	0	0.569235
OG0000589	55	5	0	0.734014
OG0000589	Smar	6	1	0.455016
OG0000589	51	12	0	0.676546
OG0000589	56	5	0	0.681641
OG0000589	Hhol	1	-4	0.0195758
OG0000589	Gmae	9	4	0.0350894
OG0000589	Rimm	1	-4	0.0186153
OG0000589	Tcas	27	9	0.00792794
OG0000589	Hazt	2	-1	0.502109
OG0000589	Dmag	9	-3	0.22174
OG0000589	69	12	0	0.686424
OG0000589	Dgal	11	-1	0.731582
OG0000589	Tqin	2	-8	0.000201053
OG0000589	Hame	1	-1	0.380304
OG0000589	72	13	3	0.000405702
OG0000589	58	5	0	0.595304
OG0000589	59	4	-1	0.181078
OG0000589	71	10	1	0.0932156
OG0000589	74	16	1	0.182145
OG0000589	75	18	2	0.165933
OG0000589	Ppol	2	-2	0.244534
OG0000589	66	2	0	0.532741
OG0000589	Tcal	1	-3	0.031472
OG0000589	61	4	0	0.613241
OG0000589	65	2	0	0.589085
OG0000589	63	3	0	0.587133
OG0000589	Cqua	1	-1	0.376048
OG0000589	64	2	-1	0.197262
OG0000589	Pchi	2	0	0.757666
OG0000589	68	12	3	0.0974181
OG0000589	Pcla	2	0	0.747592
OG0000589	67	9	4	6.98379e-06
OG0000589	70	13	1	0.1088
OG0000589	Dapu	15	2	0.322382
OG0000589	Dpul	22	9	0.000719019
OG0000589	73	15	2	0.115337
OG0000589	Iele	13	-2	0.543332
OG0000589	Dmel	17	-1	0.803191
OG0000596	Ptep	11	8	8.24323e-05
OG0000596	Ebro	0	-2	0.131422
OG0000596	47	3	0	0.571291
OG0000596	40	2	0	0.628017
OG0000596	Tuco	6	4	0.00539568
OG0000596	Pcau	1	-1	0.464932
OG0000596	46	3	1	0.0372661
OG0000596	Nstr	0	-3	0.0256709
OG0000596	52	3	0	0.598411
OG0000596	49	3	0	0.531961
OG0000596	Caug	7	3	0.0757273
OG0000596	41	2	0	0.532741
OG0000596	42	0	-2	0.063097
OG0000596	Psam	0	0	0.5
OG0000596	Ppac	0	0	0.5
OG0000596	Anas	0	-1	0.25685
OG0000596	60	2	0	0.647973
OG0000596	Popi	5	2	0.0990692
OG0000596	Dpte	1	-2	0.182733
OG0000596	43	2	0	0.511843
OG0000596	48	3	0	0.637324
OG0000596	44	2	0	0.807776
OG0000596	Hexe	2	0	0.83856
OG0000596	Rvar	3	1	0.297599
OG0000596	45	2	0	0.524867
OG0000596	Lpol	2	-1	0.556539
OG0000596	50	3	0	0.583261
OG0000596	54	3	0	0.590948
OG0000596	Cscu	0	-3	0.0217493
OG0000596	Dsil	7	4	0.00952895
OG0000596	57	3	0	0.634192
OG0000596	Dste	6	3	0.0468825
OG0000596	Eaff	1	-1	0.424768
OG0000596	Znev	6	0	0.88684
OG0000596	62	1	0	0.591374
OG0000596	53	3	0	0.54343
OG0000596	55	7	4	0.000158036
OG0000596	Smar	18	11	9.18459e-05
OG0000596	51	3	0	0.556629
OG0000596	56	3	0	0.624521
OG0000596	Hhol	3	0	0.843028
OG0000596	Gmae	0	-3	0.0227736
OG0000596	Rimm	10	3	0.114744
OG0000596	Tcas	7	0	0.891745
OG0000596	Hazt	0	-1	0.25685
OG0000596	Dmag	0	0	0.5
OG0000596	69	0	0	0.5
OG0000596	Dgal	0	0	0.5
OG0000596	Tqin	1	-2	0.185297
OG0000596	Hame	3	2	0.0153334
OG0000596	72	4	1	0.0191241
OG0000596	58	3	0	0.560898
OG0000596	59	2	-1	0.11663
OG0000596	71	3	0	0.558771
OG0000596	74	6	0	0.627721
OG0000596	75	7	1	0.211965
OG0000596	Ppol	0	-1	0.29404
OG0000596	66	1	0	0.516791
OG0000596	Tcal	4	2	0.0914289
OG0000596	61	1	-1	0.0935135
OG0000596	65	1	0	0.547931
OG0000596	63	1	0	0.531971
OG0000596	Cqua	0	-1	0.23195
OG0000596	64	1	0	0.550478
OG0000596	Pchi	0	-1	0.244539
OG0000596	68	0	-3	0.00875931
OG0000596	Pcla	0	-1	0.23195
OG0000596	67	3	0	0.558771
OG0000596	70	0	0	0.5
OG0000596	Dapu	0	0	0.5
OG0000596	Dpul	0	0	0.5
OG0000596	73	6	2	0.0414467
OG0000596	Iele	11	5	0.0128717
OG0000596	Dmel	12	5	0.0152065
OG0000604	Ptep	3	-1	0.610039
OG0000604	Ebro	1	-3	0.0540239
OG0000604	47	4	0	0.591564
OG0000604	40	4	0	0.709225
OG0000604	Tuco	4	0	0.86896
OG0000604	Pcau	1	-3	0.0461574
OG0000604	46	4	0	0.624483
OG0000604	Nstr	1	-3	0.0495378
OG0000604	52	4	0	0.624483
OG0000604	49	4	0	0.541924
OG0000604	Caug	7	2	0.184401
OG0000604	41	4	0	0.562302
OG0000604	42	8	4	0.0241407
OG0000604	Psam	31	23	1.47572e-08
OG0000604	Ppac	2	-6	0.0115736
OG0000604	Anas	12	7	0.000741953
OG0000604	60	5	0	0.763233
OG0000604	Popi	7	3	0.0791585
OG0000604	Dpte	3	-1	0.606223
OG0000604	43	4	0	0.523267
OG0000604	48	4	0	0.669763
OG0000604	44	4	0	0.872511
OG0000604	Hexe	3	-1	0.889038
OG0000604	Rvar	6	2	0.20706
OG0000604	45	4	0	0.547895
OG0000604	Lpol	8	4	0.0210999
OG0000604	50	4	0	0.606228
OG0000604	54	4	0	0.615534
OG0000604	Cscu	3	-1	0.610039
OG0000604	Dsil	3	-1	0.606223
OG0000604	57	5	1	0.106036
OG0000604	Dste	18	13	1.71865e-06
OG0000604	Eaff	7	2	0.160197
OG0000604	Znev	3	-1	0.591213
OG0000604	62	5	0	0.77522
OG0000604	53	4	0	0.556626
OG0000604	55	4	0	0.704826
OG0000604	Smar	3	-1	0.61016
OG0000604	51	4	0	0.573317
OG0000604	56	4	0	0.655125
OG0000604	Hhol	4	0	0.86749
OG0000604	Gmae	6	2	0.14676
OG0000604	Rimm	6	2	0.143503
OG0000604	Tcas	2	-1	0.514354
OG0000604	Hazt	5	0	0.864646
OG0000604	Dmag	14	2	0.313762
OG0000604	69	12	0	0.686424
OG0000604	Dgal	14	2	0.307874
OG0000604	Tqin	5	0	0.881338
OG0000604	Hame	2	0	0.75028
OG0000604	72	5	0	0.558766
OG0000604	58	5	0	0.595304
OG0000604	59	5	0	0.618915
OG0000604	71	5	0	0.592186
OG0000604	74	4	0	0.591564
OG0000604	75	3	-1	0.327454
OG0000604	Ppol	1	-4	0.017524
OG0000604	66	2	0	0.532741
OG0000604	Tcal	6	1	0.420563
OG0000604	61	5	0	0.635169
OG0000604	65	2	-1	0.188627
OG0000604	63	5	0	0.632542
OG0000604	Cqua	2	0	0.747592
OG0000604	64	3	-2	0.014209
OG0000604	Pchi	2	-1	0.486871
OG0000604	68	12	7	0.000387047
OG0000604	Pcla	2	0	0.747592
OG0000604	67	5	0	0.592186
OG0000604	70	12	0	0.666097
OG0000604	Dapu	9	-3	0.211556
OG0000604	Dpul	20	8	0.00180925
OG0000604	73	4	-1	0.357985
OG0000604	Iele	5	1	0.381242
OG0000604	Dmel	2	-1	0.514354
OG0000607	Ptep	1	-1	0.456579
OG0000607	Ebro	1	-2	0.209602
OG0000607	47	3	0	0.571291
OG0000607	40	4	1	0.110036
OG0000607	Tuco	10	6	0.00222493
OG0000607	Pcau	4	0	0.86896
OG0000607	46	3	0	0.598411
OG0000607	Nstr	2	-1	0.564962
OG0000607	52	2	0	0.569261
OG0000607	49	2	0	0.521661
OG0000607	Caug	20	15	8.92915e-08
OG0000607	41	3	0	0.547896
OG0000607	42	12	9	4.09258e-05
OG0000607	Psam	28	16	7.39191e-05
OG0000607	Ppac	12	0	0.813102
OG0000607	Anas	5	-1	0.645793
OG0000607	60	6	0	0.78639
OG0000607	Popi	1	-1	0.458528
OG0000607	Dpte	1	-1	0.452191
OG0000607	43	3	0	0.517606
OG0000607	48	2	-1	0.208327
OG0000607	44	1	-2	0.202512
OG0000607	Hexe	1	0	0.758694
OG0000607	Rvar	1	0	0.758694
OG0000607	45	3	0	0.536601
OG0000607	Lpol	5	3	0.0181144
OG0000607	50	2	0	0.558069
OG0000607	54	3	0	0.590948
OG0000607	Cscu	3	1	0.230739
OG0000607	Dsil	1	-1	0.452191
OG0000607	57	4	1	0.0801513
OG0000607	Dste	1	-3	0.0464987
OG0000607	Eaff	4	-2	0.313151
OG0000607	Znev	1	0	0.694586
OG0000607	62	6	0	0.797768
OG0000607	53	3	0	0.54343
OG0000607	55	3	0	0.668981
OG0000607	Smar	1	-2	0.186633
OG0000607	51	2	0	0.538897
OG0000607	56	3	0	0.624521
OG0000607	Hhol	3	0	0.843028
OG0000607	Gmae	9	6	0.00104193
OG0000607	Rimm	3	0	0.841014
OG0000607	Tcas	1	0	0.685154
OG0000607	Hazt	4	-2	0.294429
OG0000607	Dmag	3	-2	0.223828
OG0000607	69	5	0	0.595304
OG0000607	Dgal	6	1	0.366493
OG0000607	Tqin	11	6	0.00396791
OG0000607	Hame	7	1	0.417394
OG0000607	72	5	0	0.558766
OG0000607	58	5	1	0.0436902
OG0000607	59	6	1	0.0705729
OG0000607	71	5	0	0.592186
OG0000607	74	1	0	0.525668
OG0000607	75	1	0	0.572775
OG0000607	Ppol	12	6	0.00728676
OG0000607	66	6	0	0.589025
OG0000607	Tcal	10	4	0.0373057
OG0000607	61	6	0	0.655071
OG0000607	65	6	0	0.704689
OG0000607	63	6	0	0.652204
OG0000607	Cqua	4	-2	0.261385
OG0000607	64	6	0	0.711955
OG0000607	Pchi	10	4	0.0265479
OG0000607	68	5	0	0.851819
OG0000607	Pcla	6	0	0.867215
OG0000607	67	5	0	0.592186
OG0000607	70	5	0	0.582595
OG0000607	Dapu	5	0	0.84949
OG0000607	Dpul	7	2	0.118972
OG0000607	73	1	-4	6.60756e-05
OG0000607	Iele	1	0	0.697572
OG0000607	Dmel	1	0	0.685154
OG0000608	Ptep	9	4	0.0335564
OG0000608	Ebro	1	-1	0.482327
OG0000608	47	4	0	0.591564
OG0000608	40	2	0	0.628017
OG0000608	Tuco	2	0	0.802113
OG0000608	Pcau	2	0	0.802113
OG0000608	46	4	2	0.00337498
OG0000608	Nstr	3	-1	0.623874
OG0000608	52	3	-1	0.189297
OG0000608	49	5	0	0.551564
OG0000608	Caug	3	-1	0.606845
OG0000608	41	2	0	0.532741
OG0000608	42	1	-1	0.476559
OG0000608	Psam	1	0	0.758844
OG0000608	Ppac	1	0	0.758844
OG0000608	Anas	0	-4	0.00205331
OG0000608	60	4	0	0.733971
OG0000608	Popi	2	-2	0.251486
OG0000608	Dpte	1	-2	0.182733
OG0000608	43	2	0	0.511843
OG0000608	48	5	1	0.108988
OG0000608	44	2	0	0.807776
OG0000608	Hexe	1	-1	0.529781
OG0000608	Rvar	2	0	0.83856
OG0000608	45	2	0	0.524867
OG0000608	Lpol	31	26	1.57984e-13
OG0000608	50	5	0	0.62719
OG0000608	54	4	0	0.615534
OG0000608	Cscu	5	0	0.881791
OG0000608	Dsil	1	-2	0.182733
OG0000608	57	4	0	0.666206
OG0000608	Dste	2	-2	0.258831
OG0000608	Eaff	9	5	0.00569841
OG0000608	Znev	4	0	0.857363
OG0000608	62	4	0	0.746272
OG0000608	53	4	0	0.556626
OG0000608	55	4	0	0.704826
OG0000608	Smar	5	1	0.399418
OG0000608	51	4	-1	0.13496
OG0000608	56	4	0	0.655125
OG0000608	Hhol	7	3	0.0807084
OG0000608	Gmae	2	-2	0.254001
OG0000608	Rimm	3	-1	0.61016
OG0000608	Tcas	3	-1	0.577374
OG0000608	Hazt	5	1	0.34668
OG0000608	Dmag	3	0	0.80097
OG0000608	69	3	0	0.560898
OG0000608	Dgal	3	0	0.797945
OG0000608	Tqin	2	-2	0.248101
OG0000608	Hame	3	-1	0.540373
OG0000608	72	4	0	0.547895
OG0000608	58	4	0	0.578661
OG0000608	59	4	0	0.599004
OG0000608	71	4	0	0.576002
OG0000608	74	4	0	0.591564
OG0000608	75	4	0	0.71186
OG0000608	Ppol	6	2	0.139699
OG0000608	66	4	0	0.562302
OG0000608	Tcal	2	-2	0.218367
OG0000608	61	4	0	0.613241
OG0000608	65	4	0	0.655125
OG0000608	63	4	0	0.610926
OG0000608	Cqua	4	0	0.830861
OG0000608	64	4	0	0.661581
OG0000608	Pchi	6	2	0.100506
OG0000608	68	3	-1	0.535489
OG0000608	Pcla	5	1	0.314468
OG0000608	67	4	0	0.576002
OG0000608	70	3	0	0.552296
OG0000608	Dapu	3	0	0.795303
OG0000608	Dpul	4	1	0.244018
OG0000608	73	4	0	0.700451
OG0000608	Iele	5	1	0.381242
OG0000608	Dmel	4	0	0.850944
OG0000612	Ptep	0	-1	0.298349
OG0000612	Ebro	0	-1	0.321145
OG0000612	47	1	0	0.525668
OG0000612	40	1	0	0.57148
OG0000612	Tuco	0	-1	0.305666
OG0000612	Pcau	1	0	0.713636
OG0000612	46	1	0	0.536616
OG0000612	Nstr	0	-1	0.312519
OG0000612	52	1	0	0.536616
OG0000612	49	1	0	0.511012
OG0000612	Caug	1	0	0.705814
OG0000612	41	1	0	0.516791
OG0000612	42	3	2	0.030064
OG0000612	Psam	8	5	0.00858384
OG0000612	Ppac	3	0	0.87246
OG0000612	Anas	16	11	2.49073e-06
OG0000612	60	0	-1	0.124555
OG0000612	Popi	1	0	0.70945
OG0000612	Dpte	0	-1	0.294536
OG0000612	43	1	0	0.505975
OG0000612	48	1	0	0.553797
OG0000612	44	0	-1	0.314235
OG0000612	Hexe	0	0	0.5
OG0000612	Rvar	0	0	0.5
OG0000612	45	1	0	0.512673
OG0000612	Lpol	0	-1	0.304602
OG0000612	50	1	0	0.530407
OG0000612	54	1	0	0.533527
OG0000612	Cscu	0	-1	0.298349
OG0000612	Dsil	0	-1	0.294536
OG0000612	57	1	0	0.552342
OG0000612	Dste	0	-1	0.306373
OG0000612	Eaff	0	0	0.5
OG0000612	Znev	0	0	0.5
OG0000612	62	5	4	4.20412e-05
OG0000612	53	1	0	0.51515
OG0000612	55	1	0	0.569353
OG0000612	Smar	0	-1	0.29847
OG0000612	51	1	0	0.520047
OG0000612	56	1	0	0.547931
OG0000612	Hhol	0	-1	0.302217
OG0000612	Gmae	0	-1	0.302217
OG0000612	Rimm	1	0	0.708276
OG0000612	Tcas	0	0	0.5
OG0000612	Hazt	2	-3	0.0437078
OG0000612	Dmag	3	-7	0.000248754
OG0000612	69	15	5	4.68036e-06
OG0000612	Dgal	17	2	0.362625
OG0000612	Tqin	0	-1	0.297126
OG0000612	Hame	4	-1	0.587778
OG0000612	72	1	0	0.512673
OG0000612	58	1	0	0.521663
OG0000612	59	1	0	0.528046
OG0000612	71	1	0	0.520856
OG0000612	74	0	0	0.5
OG0000612	75	0	0	0.5
OG0000612	Ppol	0	-1	0.29404
OG0000612	66	5	0	0.575998
OG0000612	Tcal	0	0	0.5
OG0000612	61	1	0	0.53275
OG0000612	65	5	0	0.681641
OG0000612	63	5	0	0.632542
OG0000612	Cqua	7	2	0.12326
OG0000612	64	5	0	0.688619
OG0000612	Pchi	6	1	0.385384
OG0000612	68	10	9	7.28739e-08
OG0000612	Pcla	6	1	0.368249
OG0000612	67	1	0	0.520856
OG0000612	70	17	2	0.0395868
OG0000612	Dapu	26	9	0.0025015
OG0000612	Dpul	27	10	0.000793764
OG0000612	73	0	-1	0.0997049
OG0000612	Iele	0	0	0.5
OG0000612	Dmel	0	0	0.5
OG0000617	Ptep	2	-5	0.00762234
OG0000617	Ebro	1	-3	0.0540239
OG0000617	47	4	0	0.591564
OG0000617	40	4	0	0.709225
OG0000617	Tuco	4	0	0.86896
OG0000617	Pcau	4	0	0.86896
OG0000617	46	4	0	0.624483
OG0000617	Nstr	0	-4	0.00570647
OG0000617	52	7	0	0.687659
OG0000617	49	7	1	0.0331514
OG0000617	Caug	7	3	0.0757273
OG0000617	41	4	0	0.562302
OG0000617	42	15	11	1.04031e-05
OG0000617	Psam	20	5	0.143515
OG0000617	Ppac	28	13	0.00145588
OG0000617	Anas	1	0	0.677711
OG0000617	60	1	-1	0.2226
OG0000617	Popi	29	22	1.7303e-10
OG0000617	Dpte	13	6	0.0126292
OG0000617	43	4	0	0.523267
OG0000617	48	6	2	0.0275162
OG0000617	44	0	-4	0.00587231
OG0000617	Hexe	0	0	0.5
OG0000617	Rvar	0	0	0.5
OG0000617	45	4	0	0.547895
OG0000617	Lpol	1	-5	0.00479324
OG0000617	50	7	0	0.66387
OG0000617	54	4	0	0.615534
OG0000617	Cscu	29	22	1.51783e-10
OG0000617	Dsil	1	-6	0.000903629
OG0000617	57	4	0	0.666206
OG0000617	Dste	34	30	2.16894e-16
OG0000617	Eaff	1	0	0.688179
OG0000617	Znev	1	0	0.694586
OG0000617	62	1	-1	0.238602
OG0000617	53	4	0	0.556626
OG0000617	55	7	3	0.00398617
OG0000617	Smar	10	3	0.114744
OG0000617	51	7	0	0.617776
OG0000617	56	3	-1	0.237031
OG0000617	Hhol	2	-1	0.553973
OG0000617	Gmae	1	-2	0.19037
OG0000617	Rimm	15	8	0.00185521
OG0000617	Tcas	1	0	0.685154
OG0000617	Hazt	1	0	0.677711
OG0000617	Dmag	1	-1	0.379701
OG0000617	69	2	0	0.541929
OG0000617	Dgal	1	-1	0.374406
OG0000617	Tqin	30	26	1.6667e-14
OG0000617	Hame	1	0	0.662125
OG0000617	72	4	0	0.547895
OG0000617	58	4	0	0.578661
OG0000617	59	2	-2	0.00263812
OG0000617	71	4	0	0.576002
OG0000617	74	1	0	0.525668
OG0000617	75	1	0	0.572775
OG0000617	Ppol	2	0	0.794213
OG0000617	66	1	0	0.516791
OG0000617	Tcal	1	0	0.688179
OG0000617	61	2	0	0.562318
OG0000617	65	1	0	0.547931
OG0000617	63	1	0	0.531971
OG0000617	Cqua	1	0	0.659741
OG0000617	64	1	0	0.550478
OG0000617	Pchi	1	0	0.668799
OG0000617	68	2	-2	0.17364
OG0000617	Pcla	1	0	0.659741
OG0000617	67	4	0	0.576002
OG0000617	70	2	0	0.535835
OG0000617	Dapu	2	0	0.743653
OG0000617	Dpul	1	-1	0.369831
OG0000617	73	1	-3	0.00113821
OG0000617	Iele	1	0	0.697572
OG0000617	Dmel	1	0	0.685154
OG0000620	Ptep	7	2	0.187724
OG0000620	Ebro	8	3	0.0813145
OG0000620	47	5	0	0.610332
OG0000620	40	5	0	0.738497
OG0000620	Tuco	8	3	0.0720464
OG0000620	Pcau	4	-1	0.658676
OG0000620	46	5	0	0.647842
OG0000620	Nstr	5	0	0.886856
OG0000620	52	5	0	0.647842
OG0000620	49	5	0	0.551564
OG0000620	Caug	7	2	0.184401
OG0000620	41	5	0	0.575998
OG0000620	42	6	1	0.476416
OG0000620	Psam	15	9	0.00205716
OG0000620	Ppac	3	-3	0.21803
OG0000620	Anas	4	0	0.845512
OG0000620	60	7	2	0.0873004
OG0000620	Popi	0	-5	0.000994794
OG0000620	Dpte	2	-3	0.0650242
OG0000620	43	5	0	0.528827
OG0000620	48	5	0	0.697388
OG0000620	44	6	1	0.47431
OG0000620	Hexe	8	2	0.309069
OG0000620	Rvar	7	1	0.429809
OG0000620	45	5	0	0.558766
OG0000620	Lpol	3	-2	0.310648
OG0000620	50	5	0	0.62719
OG0000620	54	5	0	0.637765
OG0000620	Cscu	3	-2	0.302916
OG0000620	Dsil	13	8	0.000356608
OG0000620	57	5	0	0.693586
OG0000620	Dste	4	-1	0.659304
OG0000620	Eaff	13	6	0.00850111
OG0000620	Znev	3	-2	0.280118
OG0000620	62	4	-1	0.43608
OG0000620	53	5	0	0.569235
OG0000620	55	5	0	0.734014
OG0000620	Smar	5	0	0.881836
OG0000620	51	5	0	0.589028
OG0000620	56	5	0	0.681641
OG0000620	Hhol	3	-2	0.3077
OG0000620	Gmae	8	3	0.118427
OG0000620	Rimm	4	-1	0.652205
OG0000620	Tcas	7	1	0.459642
OG0000620	Hazt	1	-3	0.0264085
OG0000620	Dmag	5	0	0.853682
OG0000620	69	5	0	0.595304
OG0000620	Dgal	5	0	0.851453
OG0000620	Tqin	5	0	0.881338
OG0000620	Hame	4	0	0.832941
OG0000620	72	5	0	0.558766
OG0000620	58	5	0	0.595304
OG0000620	59	5	0	0.618915
OG0000620	71	5	0	0.592186
OG0000620	74	5	0	0.610332
OG0000620	75	6	1	0.18065
OG0000620	Ppol	4	-1	0.648149
OG0000620	66	4	0	0.562302
OG0000620	Tcal	7	0	0.893139
OG0000620	61	5	0	0.635169
OG0000620	65	4	0	0.655125
OG0000620	63	4	0	0.610926
OG0000620	Cqua	6	2	0.0914646
OG0000620	64	4	0	0.661581
OG0000620	Pchi	4	0	0.838536
OG0000620	68	5	0	0.851819
OG0000620	Pcla	5	1	0.314468
OG0000620	67	5	0	0.592186
OG0000620	70	5	0	0.582595
OG0000620	Dapu	5	0	0.84949
OG0000620	Dpul	5	0	0.84949
OG0000620	73	5	0	0.729531
OG0000620	Iele	2	-3	0.0585559
OG0000620	Dmel	9	3	0.118599
OG0000621	Ptep	5	0	0.881791
OG0000621	Ebro	4	1	0.353649
OG0000621	47	3	0	0.571291
OG0000621	40	4	1	0.110036
OG0000621	Tuco	9	5	0.00994826
OG0000621	Pcau	4	0	0.86896
OG0000621	46	3	0	0.598411
OG0000621	Nstr	0	-3	0.0256709
OG0000621	52	5	0	0.647842
OG0000621	49	5	0	0.551564
OG0000621	Caug	10	7	0.000263433
OG0000621	41	3	0	0.547896
OG0000621	42	3	0	0.850148
OG0000621	Psam	5	2	0.144842
OG0000621	Ppac	3	0	0.87246
OG0000621	Anas	0	0	0.5
OG0000621	60	0	-2	0.00603415
OG0000621	Popi	1	-4	0.0190157
OG0000621	Dpte	13	8	0.000356608
OG0000621	43	3	0	0.517606
OG0000621	48	5	2	0.016255
OG0000621	44	4	1	0.345365
OG0000621	Hexe	4	0	0.669097
OG0000621	Rvar	6	2	0.20706
OG0000621	45	3	0	0.536601
OG0000621	Lpol	6	1	0.462572
OG0000621	50	5	0	0.62719
OG0000621	54	2	-1	0.137308
OG0000621	Cscu	17	12	3.97938e-06
OG0000621	Dsil	3	-2	0.298198
OG0000621	57	3	0	0.634192
OG0000621	Dste	8	5	0.00360571
OG0000621	Eaff	0	0	0.5
OG0000621	Znev	0	-3	0.0173266
OG0000621	62	0	-2	0.00730316
OG0000621	53	3	0	0.54343
OG0000621	55	2	0	0.624628
OG0000621	Smar	3	1	0.230853
OG0000621	51	5	0	0.589028
OG0000621	56	2	0	0.589085
OG0000621	Hhol	2	0	0.799796
OG0000621	Gmae	0	-2	0.0561111
OG0000621	Rimm	1	-1	0.456719
OG0000621	Tcas	3	0	0.822734
OG0000621	Hazt	0	0	0.5
OG0000621	Dmag	0	0	0.5
OG0000621	69	0	0	0.5
OG0000621	Dgal	0	0	0.5
OG0000621	Tqin	3	0	0.840283
OG0000621	Hame	0	0	0.5
OG0000621	72	3	0	0.536601
OG0000621	58	3	0	0.560898
OG0000621	59	2	-1	0.11663
OG0000621	71	3	0	0.558771
OG0000621	74	3	0	0.571291
OG0000621	75	3	0	0.675517
OG0000621	Ppol	4	2	0.108877
OG0000621	66	0	0	0.5
OG0000621	Tcal	0	0	0.5
OG0000621	61	2	0	0.562318
OG0000621	65	0	0	0.5
OG0000621	63	0	0	0.5
OG0000621	Cqua	0	0	0.5
OG0000621	64	0	0	0.5
OG0000621	Pchi	0	0	0.5
OG0000621	68	0	-3	0.00875931
OG0000621	Pcla	0	0	0.5
OG0000621	67	3	0	0.558771
OG0000621	70	0	0	0.5
OG0000621	Dapu	0	0	0.5
OG0000621	Dpul	0	0	0.5
OG0000621	73	3	0	0.664949
OG0000621	Iele	3	0	0.832916
OG0000621	Dmel	2	-1	0.514354
OG0000625	Ptep	1	-1	0.456579
OG0000625	Ebro	1	-1	0.482327
OG0000625	47	2	0	0.549376
OG0000625	40	4	2	0.0129371
OG0000625	Tuco	8	4	0.0213718
OG0000625	Pcau	5	1	0.408402
OG0000625	46	2	0	0.569261
OG0000625	Nstr	3	1	0.244159
OG0000625	52	2	0	0.569261
OG0000625	49	2	0	0.521661
OG0000625	Caug	2	0	0.794982
OG0000625	41	2	0	0.532741
OG0000625	42	2	0	0.808912
OG0000625	Psam	7	5	0.00410921
OG0000625	Ppac	1	-1	0.529986
OG0000625	Anas	3	0	0.816191
OG0000625	60	3	0	0.696514
OG0000625	Popi	1	-1	0.458528
OG0000625	Dpte	1	-1	0.452191
OG0000625	43	2	0	0.511843
OG0000625	48	2	0	0.599075
OG0000625	44	2	0	0.807776
OG0000625	Hexe	2	0	0.83856
OG0000625	Rvar	1	-1	0.529781
OG0000625	45	2	0	0.524867
OG0000625	Lpol	4	2	0.117593
OG0000625	50	2	0	0.558069
OG0000625	54	1	-1	0.0956197
OG0000625	Cscu	1	-1	0.456579
OG0000625	Dsil	22	20	1.27033e-12
OG0000625	57	2	0	0.596614
OG0000625	Dste	2	0	0.802586
OG0000625	Eaff	6	3	0.0326155
OG0000625	Znev	2	0	0.784297
OG0000625	62	3	0	0.708516
OG0000625	53	2	0	0.529615
OG0000625	55	1	0	0.569353
OG0000625	Smar	1	0	0.708276
OG0000625	51	2	0	0.538897
OG0000625	56	1	0	0.547931
OG0000625	Hhol	1	0	0.711064
OG0000625	Gmae	1	0	0.711064
OG0000625	Rimm	1	0	0.708276
OG0000625	Tcas	1	0	0.685154
OG0000625	Hazt	5	2	0.0740144
OG0000625	Dmag	5	0	0.853682
OG0000625	69	5	0	0.595304
OG0000625	Dgal	5	0	0.851453
OG0000625	Tqin	1	-1	0.455174
OG0000625	Hame	2	-1	0.475016
OG0000625	72	2	0	0.524867
OG0000625	58	2	0	0.541929
OG0000625	59	3	1	0.0284299
OG0000625	71	2	0	0.540417
OG0000625	74	2	0	0.549376
OG0000625	75	1	-1	0.195511
OG0000625	Ppol	3	0	0.838589
OG0000625	66	3	0	0.547896
OG0000625	Tcal	3	0	0.825297
OG0000625	61	3	0	0.589047
OG0000625	65	3	0	0.624521
OG0000625	63	3	0	0.587133
OG0000625	Cqua	4	1	0.249492
OG0000625	64	3	0	0.630139
OG0000625	Pchi	3	0	0.807887
OG0000625	68	5	3	0.00781473
OG0000625	Pcla	5	2	0.12377
