FamilyID	Tuco<1>	Pcau<2>	Psam<3>	Ppac<4>	Hexe<5>	Rvar<6>	Ebro<7>	Nstr<8>	Lpol<9>	Ptep<10>	Cscu<11>	Popi<12>	Dpte<13>	Dsil<14>	Smar<15>	Rimm<16>	Hhol<17>	Gmae<18>	Dste<19>	Eaff<20>	Tcal<21>	Ppol<22>	Hazt<23>	Anas<24>	Pchi<25>	Hame<26>	Pcla<27>	Cqua<28>	Dmag<29>	Dgal<30>	Dapu<31>	Dpul<32>	Tqin<33>	Caug<34>	Iele<35>	Znev<36>	Tcas<37>	Dmel<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>	<54>	<55>	<56>	<57>	<58>	<59>	<60>	<61>	<62>	<63>	<64>	<65>	<66>	<67>	<68>	<69>	<70>	<71>	<72>	<73>	<74>	<75>
OG0001015	6	3	3	1	3	4	3	5	4	2	3	2	2	4	1	3	2	2	3	3	2	1	2	3	2	1	2	2	2	5	3	3	2	3	1	3	2	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2
OG0001016	3	1	3	2	3	3	3	0	6	1	3	2	1	1	2	5	1	3	2	3	3	1	2	0	1	0	2	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1
OG0001017	1	4	3	1	1	3	5	3	2	3	4	3	1	2	5	10	6	1	1	11	2	2	2	0	2	1	2	2	3	2	2	2	4	3	2	3	2	2	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	2	2	2	2	2	3	2	2	2	3	3	3	3	3
OG0001018	1	2	5	2	1	1	1	0	1	1	2	1	1	1	0	1	8	4	3	8	6	2	1	1	1	2	1	1	3	4	1	3	1	4	1	1	1	1	2	2	2	3	2	1	2	2	1	1	1	1	1	1	2	2	1	3	2	2	2	4	2	1	1	1	1	1	2	3	3	3	2	2	1	1	1
OG0001019	2	2	3	1	1	1	1	1	4	2	3	0	1	2	2	3	1	3	2	5	1	3	1	0	4	2	2	1	3	1	3	2	1	2	1	0	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0001020	6	2	2	0	4	5	0	5	5	0	0	0	0	0	0	0	5	1	1	4	3	3	5	6	2	6	6	10	2	3	3	6	18	4	0	1	0	3	2	2	2	1	2	3	2	2	2	1	0	0	0	0	2	2	1	2	2	3	3	3	3	5	5	5	6	6	3	3	3	3	3	3	2	2	2
OG0001022	2	2	3	3	2	3	2	2	7	6	2	2	3	2	1	2	8	3	0	3	2	3	2	2	2	2	3	3	2	2	2	2	4	3	2	3	2	2	2	2	2	3	2	2	2	2	2	3	3	3	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001023	1	2	3	1	1	0	1	1	2	2	1	1	1	1	1	1	3	1	0	1	1	2	1	0	0	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1
OG0001024	2	2	4	1	3	2	0	1	2	2	2	2	1	2	2	2	3	2	1	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001025	6	3	8	0	6	2	0	1	1	0	0	0	5	0	3	11	13	0	1	5	0	2	6	0	5	2	3	1	10	13	10	10	17	4	2	6	3	3	3	3	3	3	3	3	3	3	2	1	1	1	1	1	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	9	9	9	4	4	4	4	4
OG0001026	11	2	4	1	0	0	5	4	3	2	2	2	1	3	2	5	4	6	3	2	2	4	3	8	2	3	3	4	3	2	2	3	1	3	1	2	2	2	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2
OG0001027	2	2	4	1	2	2	1	1	10	2	1	1	1	3	1	2	2	2	2	4	1	1	1	2	2	1	1	1	1	1	5	2	1	2	1	0	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1
OG0001028	2	1	15	9	0	0	9	1	2	1	2	1	2	1	1	2	1	1	1	2	1	7	5	5	1	4	2	3	3	4	3	6	1	1	1	0	2	1	2	2	2	7	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	2	3	3	3	1	1	1	1	1
OG0001030	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	2	0	1	1	2	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1
OG0001031	1	1	10	3	4	4	5	7	2	3	1	0	7	14	0	1	8	5	1	11	3	7	4	8	8	4	4	5	3	4	2	3	6	4	6	5	7	5	3	2	4	5	4	4	4	4	4	4	4	4	4	5	4	4	2	4	4	5	5	5	5	5	5	5	5	5	5	3	3	3	5	5	5	5	5
OG0001032	3	1	0	0	2	4	2	4	0	0	0	0	0	0	16	25	0	9	0	14	6	2	6	0	2	2	2	2	1	1	2	3	1	31	0	1	1	2	2	2	2	0	2	2	2	2	2	0	0	0	0	0	2	4	10	4	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0001033	3	1	2	1	1	1	1	0	4	2	2	0	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	0	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1
OG0001034	2	1	0	0	0	2	1	3	3	4	1	1	1	2	2	3	3	1	1	1	1	2	1	2	2	1	2	3	4	2	2	3	1	2	2	2	2	1	1	1	1	0	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001035	2	2	1	1	1	1	3	1	8	1	1	1	1	1	1	2	1	3	3	3	2	1	2	0	1	2	1	1	5	2	1	2	1	2	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1
OG0001037	1	3	4	0	0	0	1	3	1	0	0	1	0	1	0	0	3	2	8	5	4	6	4	3	5	2	2	2	2	2	2	2	6	5	2	2	4	0	2	2	2	2	2	0	2	2	2	1	1	1	1	1	2	2	1	2	3	3	3	4	3	3	3	3	2	2	3	2	2	2	3	3	2	2	2
OG0001038	1	2	13	2	1	1	1	1	2	1	1	13	1	5	1	2	2	3	1	2	1	1	1	2	1	2	2	2	2	1	1	6	2	1	1	1	1	2	2	2	2	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001039	2	4	6	2	1	3	3	7	2	3	3	1	3	2	2	2	3	4	2	3	2	4	2	2	2	1	2	2	3	2	4	2	3	6	1	1	1	1	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	1	1	1
OG0001040	5	2	10	2	0	0	3	1	3	3	2	0	0	6	1	3	4	3	3	3	2	2	2	1	2	3	3	2	2	1	1	1	2	2	0	0	0	0	2	2	2	3	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	0	0	0
OG0001041	2	2	3	1	3	2	4	2	8	3	3	2	1	2	2	3	3	5	2	6	2	9	2	1	2	2	2	2	2	2	3	4	1	3	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3
OG0001042	6	2	4	1	1	1	3	5	3	2	6	4	2	2	1	1	1	5	3	2	3	5	4	4	4	2	3	2	5	3	3	4	3	2	3	3	3	2	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
OG0001043	1	4	10	3	2	3	3	1	4	3	5	2	2	3	3	4	2	3	2	3	2	5	2	4	2	2	2	3	2	2	2	3	8	5	2	2	2	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	2	2	2
OG0001044	2	2	6	2	2	6	3	2	2	2	3	3	7	2	4	6	2	4	2	2	2	4	2	2	2	2	2	2	3	2	2	11	3	5	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	2	2	2
OG0001045	1	1	2	2	2	3	2	0	8	3	1	2	1	1	1	1	2	2	1	4	1	3	1	2	2	1	2	4	1	2	0	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0001046	1	2	0	0	0	0	0	0	3	4	13	1	0	6	5	9	10	22	6	0	2	1	12	0	2	2	7	4	1	1	1	1	1	6	2	3	2	12	1	1	1	0	1	0	1	3	3	3	3	4	3	3	3	6	6	8	3	3	3	2	3	3	3	3	3	3	3	1	1	1	3	3	3	3	3
OG0001047	2	3	4	4	2	2	2	2	2	3	5	2	3	2	3	2	3	2	3	2	3	2	2	2	2	2	2	4	2	3	2	3	2	7	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001048	1	4	5	1	1	1	4	1	3	1	1	0	1	1	2	2	2	1	2	2	1	2	2	1	2	1	3	3	1	0	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1
OG0001049	2	3	11	2	0	0	1	1	2	1	4	1	0	1	2	2	1	1	8	7	1	1	1	1	1	0	1	3	2	2	3	4	0	0	1	0	0	0	2	2	2	4	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	0	0
OG0001052	1	1	12	6	7	6	1	1	1	0	5	3	0	4	1	3	2	3	0	1	2	4	2	3	2	2	1	1	2	1	1	2	3	0	1	3	3	4	2	2	2	6	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
OG0001053	3	3	4	2	2	1	4	3	3	2	2	2	1	2	2	3	6	3	7	2	1	1	1	1	2	2	3	1	2	1	2	2	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001054	1	2	2	0	9	10	0	7	4	2	1	1	1	0	5	9	5	5	10	4	3	6	3	5	2	3	1	8	9	10	11	16	11	7	5	4	9	8	3	2	3	2	3	7	3	4	4	3	2	2	2	2	5	5	5	5	6	6	5	4	5	4	4	4	4	4	6	10	10	10	6	6	6	6	7
OG0001055	2	2	3	2	2	2	5	3	5	2	2	0	2	2	2	3	2	3	2	4	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001057	6	1	9	4	4	4	6	1	5	2	13	2	2	2	0	6	4	10	4	5	2	1	2	2	2	1	6	2	7	2	4	3	8	1	2	1	5	3	3	3	3	5	3	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3
OG0001058	1	1	1	1	1	2	1	1	3	1	2	1	1	1	30	1	2	1	1	4	1	4	1	0	1	1	2	3	1	6	4	6	4	1	3	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	2	2	2	2	2
OG0001061	1	1	7	2	0	0	0	0	2	1	2	2	0	0	2	1	1	0	0	0	0	7	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
OG0001062	1	2	1	1	1	4	1	1	6	1	3	1	1	2	1	1	1	3	1	2	1	4	2	0	1	1	3	1	1	1	4	4	1	3	2	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1
OG0001063	4	2	3	1	3	3	5	1	5	2	4	1	1	4	1	8	1	5	1	2	1	6	2	2	2	2	2	2	1	1	2	2	1	3	4	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0001064	3	3	0	0	0	1	6	1	3	3	3	2	0	0	2	3	3	2	2	4	1	2	2	0	10	11	8	10	1	1	0	1	2	2	3	2	2	3	2	2	2	0	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	7	8	8	2	1	1	1	2	2	2	2	2
OG0001065	1	4	1	1	1	1	1	1	2	2	2	0	0	5	1	2	3	1	1	2	2	0	1	1	3	0	2	1	0	0	0	0	0	2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0
OG0001066	1	2	3	6	2	3	1	0	1	2	1	1	3	1	3	1	5	3	1	10	4	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001067	0	2	1	2	1	2	5	4	3	0	4	0	3	3	1	3	2	2	1	1	1	1	1	1	3	2	2	2	1	1	1	1	6	3	1	2	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1
OG0001068	2	2	3	2	1	1	2	1	3	2	4	2	2	5	2	5	3	2	1	4	2	4	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001069	14	2	4	1	1	1	2	0	7	4	5	3	3	6	4	9	4	4	1	11	6	4	2	1	2	3	2	1	1	1	1	3	3	3	2	2	4	3	3	3	3	3	3	1	3	3	3	4	4	4	4	4	3	3	4	3	3	3	3	5	3	2	2	2	2	2	3	2	2	2	3	3	3	3	3
OG0001070	3	2	24	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	0	0	0	0	0	0	0	0	0	0	0	0	15	1	1	2	2	2	2	12	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	2	1	0	0	0	0	0	1	0	0	0	1	1	2	2	2
OG0001071	8	1	0	1	0	0	0	7	0	1	3	28	17	5	33	1	13	18	4	2	4	0	1	2	1	1	1	1	14	11	16	20	10	51	5	3	3	3	2	2	2	1	2	0	2	5	5	5	5	4	7	7	6	8	9	10	6	6	3	3	2	1	1	1	1	1	8	14	14	14	8	8	5	5	4
OG0001072	1	2	3	1	3	7	2	1	1	3	4	1	2	1	1	1	3	3	4	6	4	4	8	4	5	5	7	4	1	0	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	5	5	5	5	5	1	1	1	1	1	1	1	1	1
OG0001073	2	5	9	2	1	2	2	11	2	2	2	5	2	3	2	4	2	2	4	4	5	3	4	1	2	3	2	2	2	2	2	2	4	10	2	2	2	2	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	2	2	2	2	2	3	2	2	2	3	3	2	2	2
OG0001074	1	2	1	1	0	0	1	2	1	2	2	1	1	1	2	3	2	5	1	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001075	1	2	1	1	1	1	3	1	7	3	5	2	1	2	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001076	2	1	1	4	1	2	2	3	3	2	1	1	2	1	1	3	2	1	2	2	1	3	1	3	1	1	1	0	1	2	1	1	2	1	1	1	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2
OG0001077	2	2	3	1	2	2	3	1	3	2	2	1	1	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	3	6	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3
OG0001078	2	2	1	1	2	1	2	1	2	2	2	1	1	1	1	1	3	2	0	3	2	4	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1
OG0001079	9	3	3	2	2	3	3	10	4	3	2	2	2	2	2	3	4	3	1	4	3	5	2	3	2	1	2	1	4	5	2	2	3	4	2	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3
OG0001080	5	0	0	0	3	10	0	0	0	0	0	0	0	0	1	3	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	3	1	1	0	0	0	0	0	0	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001081	1	3	3	1	2	2	7	0	4	2	2	2	1	1	1	3	1	2	1	3	3	4	0	2	1	0	3	3	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1
OG0001082	4	3	5	0	2	2	2	1	2	2	4	2	1	3	2	2	4	4	1	2	1	3	2	2	2	3	3	1	2	2	3	2	2	2	2	0	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001083	4	3	3	0	2	2	2	4	3	2	3	2	4	2	2	2	4	4	1	2	2	3	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001084	4	2	6	2	3	1	3	1	6	4	2	2	1	1	1	2	2	4	0	1	1	4	1	0	1	0	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001085	3	2	8	4	1	2	4	2	4	3	8	2	3	3	2	3	2	2	3	2	2	3	12	3	2	2	2	2	2	2	6	4	2	5	2	2	2	2	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	2	2	2
OG0001086	3	3	3	2	1	1	3	2	2	4	3	1	1	1	0	3	2	2	2	6	1	2	1	1	2	1	1	1	2	1	1	4	1	4	3	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1
OG0001087	2	2	4	1	1	2	2	0	4	2	2	0	2	2	2	1	2	4	1	2	3	3	2	2	2	2	2	2	2	2	3	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0001088	3	1	2	3	4	3	2	1	4	3	3	0	2	3	2	2	2	2	1	4	2	6	4	2	1	2	2	2	2	2	3	3	2	2	2	3	4	4	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
OG0001089	2	3	1	0	2	4	2	1	2	2	3	1	1	1	1	2	1	3	1	2	2	2	1	0	1	2	2	1	1	2	1	3	1	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1
OG0001090	1	2	4	2	1	2	2	2	3	2	2	2	2	3	2	2	2	3	1	2	2	1	2	3	2	3	2	1	1	0	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2
OG0001091	1	1	1	3	0	0	1	0	2	1	3	2	2	1	2	1	4	1	1	3	4	2	5	2	2	2	3	2	0	1	1	1	3	4	1	1	1	1	1	1	1	1	1	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1
OG0001092	3	2	2	1	2	2	2	1	2	1	3	2	2	7	1	5	2	2	1	2	3	1	1	1	2	3	2	3	1	2	1	1	3	4	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1
OG0001093	2	1	1	1	1	2	3	1	7	4	3	2	1	2	2	2	3	4	1	3	1	3	0	0	3	0	5	4	1	2	1	3	1	2	6	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
OG0001094	2	3	6	1	0	3	4	2	5	2	2	4	3	3	2	3	2	2	0	7	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001095	3	2	1	1	4	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	0	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001097	2	1	2	1	3	2	8	0	5	3	3	2	2	1	2	2	1	3	0	3	3	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001098	5	6	9	2	3	3	2	5	11	5	6	2	2	4	2	5	4	9	3	3	2	3	1	1	5	3	3	5	4	3	3	3	5	4	2	3	2	2	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3
OG0001099	2	2	4	1	1	1	1	1	6	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001100	1	1	2	2	0	2	2	1	4	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001101	3	3	2	3	3	2	3	3	5	2	4	2	2	1	2	2	2	2	1	5	1	1	1	1	1	1	3	2	2	0	3	1	0	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001102	1	2	6	9	2	2	1	4	7	4	3	2	1	12	4	21	9	9	2	5	3	1	0	0	0	0	0	0	10	5	6	6	1	1	6	1	1	1	3	2	3	5	3	2	3	4	4	4	4	4	4	4	4	6	7	7	3	3	3	3	2	0	0	0	0	0	3	6	6	6	2	2	2	2	1
OG0001103	2	2	6	1	2	1	1	1	10	2	4	1	1	1	1	3	3	3	1	3	2	1	1	0	2	2	1	1	1	0	1	1	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	2
OG0001106	1	1	3	1	2	4	4	1	3	2	4	2	1	3	1	1	2	3	0	6	1	6	2	3	2	4	4	4	0	0	2	1	2	2	6	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	2	1	1	1	2	2	2	2	2
OG0001107	2	3	3	0	2	1	2	2	1	1	1	1	1	1	2	3	2	3	1	3	2	2	2	3	2	2	3	5	1	1	1	2	2	4	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1
OG0001108	2	1	3	3	1	1	2	1	5	1	2	1	2	2	0	1	1	1	3	3	2	4	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1
OG0001109	1	1	2	3	1	2	1	1	3	1	2	1	0	2	0	1	2	1	1	3	2	2	1	1	1	2	1	1	2	3	2	3	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1
OG0001110	3	1	4	6	2	2	2	1	4	2	2	2	2	2	1	2	2	2	3	2	1	4	3	1	2	2	2	2	2	2	2	2	2	5	1	1	2	0	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
OG0001111	4	2	3	1	3	2	5	3	9	4	4	0	0	5	1	10	5	3	3	5	3	6	3	2	6	2	6	6	3	2	2	2	2	3	3	3	2	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	2	2	2	3	3	3	3	3
